# /motor_sim/joint_states/header/stamp,pos from gazebo, /debug/motorPositionIn0P/header/stamp,pos measured by eeros,,dt,dpos,dt,dpos
0.094,0.0914637594,0.094,0.0896422657,,0.001,0.0018214937,0.001,0.0021939151
0.095,0.0925475094,0.095,0.0914637594,,0.001,0.00108375,0.001,0.0018214937
0.096,0.0931273411,0.096,0.0925475094,,0.001,0.0005798317,0.001,0.00108375
0.097,0.0936659784,0.097,0.0931273411,,0.001,0.0005386373,0.001,0.0005798317
0.098,0.0944793374,0.098,0.0936659784,,0.001,0.000813359,0.001,0.0005386373
0.099,0.095593107,0.099,0.0944793374,,0.001,0.0011137696,0.001,0.000813359
0.1,0.0968349222,0.1,0.095593107,,0.001,0.0012418152,0.001,0.0011137696
0.101,0.0980163989,0.101,0.0968349222,,0.001,0.0011814768,0.001,0.0012418152
0.102,0.0990572979,0.102,0.0980163989,,0.001,0.0010408989,0.001,0.0011814768
0.103,0.0999955129,0.103,0.0990572979,,0.001,0.0009382151,0.001,0.0010408989
0.104,0.1009192199,0.104,0.0999955129,,0.001,0.000923707,0.001,0.0009382151
0.105,0.1018927963,0.105,0.1009192199,,0.001,0.0009735764,0.001,0.000923707
0.106,0.1029253124,0.106,0.1018927963,,0.001,0.0010325161,0.001,0.0009735764
0.107,0.1039854772,0.107,0.1029253124,,0.001,0.0010601648,0.001,0.0010325161
0.108,0.105036329,0.108,0.1039854772,,0.001,0.0010508518,0.001,0.0010601648
0.109,0.10606054,0.109,0.105036329,,0.001,0.001024211,0.001,0.0010508518
0.11,0.1070639614,0.11,0.10606054,,0.001,0.0010034214,0.001,0.001024211
0.111,0.1080633041,0.111,0.1070639614,,0.001,0.0009993426,0.001,0.0010034214
0.112,0.1090716025,0.112,0.1080633041,,0.001,0.0010082984,0.001,0.0009993426
0.113,0.1100914092,0.113,0.1090716025,,0.001,0.0010198067,0.001,0.0010082984
0.114,0.1111171043,0.114,0.1100914092,,0.001,0.0010256951,0.001,0.0010198067
0.115,0.1121414707,0.115,0.1111171043,,0.001,0.0010243664,0.001,0.0010256951
0.116,0.1131608176,0.116,0.1121414707,,0.001,0.001019347,0.001,0.0010243664
0.117,0.1141759806,0.117,0.1131608176,,0.001,0.001015163,0.001,0.001019347
0.118,0.1151901082,0.118,0.1141759806,,0.001,0.0010141276,0.001,0.001015163
0.119,0.1162058239,0.119,0.1151901082,,0.001,0.0010157156,0.001,0.0010141276
0.12,0.1172237758,0.12,0.1162058239,,0.001,0.0010179519,0.001,0.0010157156
0.121,0.1182429674,0.121,0.1172237758,,0.001,0.0010191916,0.001,0.0010179519
0.122,0.1192597796,0.122,0.1182429674,,0.001,0.0010168122,0.001,0.0010191916
0.123,0.1202734364,0.123,0.1192597796,,0.001,0.0010136568,0.001,0.0010168122
0.124,0.1212854309,0.124,0.1202734364,,0.001,0.0010119946,0.001,0.0010136568
0.125,0.1222977422,0.125,0.1212854309,,0.001,0.0010123112,0.001,0.0010119946
0.126,0.1233114119,0.126,0.1222977422,,0.001,0.0010136697,0.001,0.0010123112
0.127,0.124326241,0.127,0.1233114119,,0.001,0.0010148291,0.001,0.0010136697
0.128,0.1253413772,0.128,0.124326241,,0.001,0.0010151362,0.001,0.0010148291
0.129,0.1263560937,0.129,0.1253413772,,0.001,0.0010147165,0.001,0.0010151362
0.13,0.1273701981,0.13,0.1263560937,,0.001,0.0010141044,0.001,0.0010147165
0.131,0.1283839539,0.131,0.1273701981,,0.001,0.0010137557,0.001,0.0010141044
0.132,0.1293977448,0.132,0.1283839539,,0.001,0.001013791,0.001,0.0010137557
0.133,0.1304117896,0.133,0.1293977448,,0.001,0.0010140448,0.001,0.001013791
0.134,0.1314260659,0.134,0.1304117896,,0.001,0.0010142763,0.001,0.0010140448
0.135,0.1324404146,0.135,0.1314260659,,0.001,0.0010143487,0.001,0.0010142763
0.136,0.1334546905,0.136,0.1324404146,,0.001,0.0010142759,0.001,0.0010143487
0.137,0.1344688483,0.137,0.1334546905,,0.001,0.0010141577,0.001,0.0010142759
0.138,0.1354829336,0.138,0.1344688483,,0.001,0.0010140853,0.001,0.0010141577
0.139,0.1364970205,0.139,0.1354829336,,0.001,0.001014087,0.001,0.0010140853
0.14,0.1375111546,0.14,0.1364970205,,0.001,0.0010141341,0.001,0.001014087
0.141,0.1385253347,0.141,0.1375111546,,0.001,0.0010141801,0.001,0.0010141341
0.142,0.1395395312,0.142,0.1385253347,,0.001,0.0010141966,0.001,0.0010141801
0.143,0.1405537154,0.143,0.1395395312,,0.001,0.0010141842,0.001,0.0010141966
0.144,0.1415678769,0.144,0.1405537154,,0.001,0.0010141615,0.001,0.0010141842
0.145,0.1425820235,0.145,0.1415678769,,0.001,0.0010141466,0.001,0.0010141615
0.146,0.1435961694,0.146,0.1425820235,,0.001,0.0010141459,0.001,0.0010141466
0.147,0.144610324,0.147,0.1435961694,,0.001,0.0010141546,0.001,0.0010141459
0.148,0.1456244877,0.148,0.144610324,,0.001,0.0010141637,0.001,0.0010141546
0.149,0.146638655,0.149,0.1456244877,,0.001,0.0010141673,0.001,0.0010141637
0.15,0.1476528203,0.15,0.146638655,,0.001,0.0010141653,0.001,0.0010141673
0.151,0.1486669813,0.151,0.1476528203,,0.001,0.001014161,0.001,0.0010141653
0.152,0.1496811392,0.152,0.1486669813,,0.001,0.0010141579,0.001,0.001014161
0.153,0.1506952968,0.153,0.1496811392,,0.001,0.0010141576,0.001,0.0010141579
0.154,0.151709456,0.154,0.1506952968,,0.001,0.0010141592,0.001,0.0010141576
0.155,0.152723617,0.155,0.151709456,,0.001,0.001014161,0.001,0.0010141592
0.156,0.1537377788,0.156,0.152723617,,0.001,0.0010141618,0.001,0.001014161
